DayOfMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay,distance,flight_time
22,7,FL,3,332,1722,471,4674.552336619661,5.806
22,7,YV,886,792,1275,1388,8143.046916192439,10.115
8,6,FL,13796,109,1904,1665,3967.0282495914184,4.927
7,6,AA,886,13796,571,619,3313.4138607753753,4.116
27,1,AS,109,13796,1291,268,3967.0282495914184,4.927
3,4,DL,342,332,1443,428,1489.3221786415754,1.85
14,3,9E,3,332,621,-21,4674.552336619661,5.806
15,7,EV,3,13796,1990,804,3766.5306391462927,4.678
6,3,AS,13796,792,1321,733,5724.425114422574,7.111
29,2,WN,332,886,440,232,3893.6439113504675,4.836
23,7,US,792,342,1575,1899,5375.959018836008,6.678
19,2,DL,342,332,210,643,1489.3221786415754,1.85
28,3,AS,792,109,366,1712,1757.5144378014597,2.183
12,3,AS,332,342,671,1445,1489.3221786415754,1.85
19,1,OO,332,109,679,175,2721.448309465295,3.38
8,3,HA,792,13796,1905,471,5724.425114422574,7.111
20,3,B6,886,109,396,692,6552.633501250248,8.139
11,5,US,13796,332,775,1912,2326.057237259234,2.889
12,5,AA,792,109,974,633,1757.5144378014597,2.183
15,4,AS,3,342,503,700,3665.1453832726484,4.552
14,5,HA,342,13796,-84,363,947.0295464431748,1.176
15,2,DL,792,342,-57,76,5375.959018836008,6.678
5,3,YV,109,332,833,1935,2721.448309465295,3.38
6,1,AA,342,109,1250,1560,3661.994203798179,4.549
31,7,MQ,886,342,764,32,3029.839200755093,3.763
11,2,UA,886,3,1586,1828,846.0814777372083,1.051
24,7,UA,332,792,731,1106,4249.405851578451,5.278
8,3,VX,13796,792,1290,146,5724.425114422574,7.111
16,1,US,13796,886,892,1027,3313.4138607753753,4.116
11,4,9E,342,792,-72,1107,5375.959018836008,6.678
20,2,OO,792,109,240,175,1757.5144378014597,2.183
17,7,HA,332,342,1873,155,1489.3221786415754,1.85
19,6,AA,109,886,976,171,6552.633501250248,8.139
14,3,WN,342,109,1777,723,3661.994203798179,4.549
28,4,AS,109,792,131,-1,1757.5144378014597,2.183
5,3,MQ,332,342,43,1300,1489.3221786415754,1.85
29,7,B6,13796,3,1357,1468,3766.5306391462927,4.678
1,7,AS,13796,886,-99,430,3313.4138607753753,4.116
23,7,EV,792,3,1874,247,8915.228993127932,11.074
19,3,US,109,792,438,1956,1757.5144378014597,2.183
30,1,US,13796,342,837,883,947.0295464431748,1.176
14,1,B6,109,3,32,1435,7279.162725889051,9.042
5,2,YV,13796,109,1222,721,3967.0282495914184,4.927
23,7,US,792,109,1878,1357,1757.5144378014597,2.183
28,3,AS,886,3,789,1550,846.0814777372083,1.051
30,2,US,13796,3,-11,819,3766.5306391462927,4.678
28,3,VX,13796,342,1753,1856,947.0295464431748,1.176
4,4,MQ,109,342,415,415,3661.994203798179,4.549
12,4,EV,3,886,225,1111,846.0814777372083,1.051
16,2,AS,332,109,1926,1765,2721.448309465295,3.38
10,2,VX,886,109,1188,1790,6552.633501250248,8.139
28,7,AS,109,3,829,1452,7279.162725889051,9.042
2,1,OO,3,13796,300,361,3766.5306391462927,4.678
6,2,AA,332,792,184,837,4249.405851578451,5.278
15,2,VX,342,3,146,857,3665.1453832726484,4.552
13,7,HA,342,792,407,1755,5375.959018836008,6.678
1,2,MQ,109,3,1554,1909,7279.162725889051,9.042
19,7,WN,13796,342,809,1683,947.0295464431748,1.176
14,5,B6,109,3,1706,1742,7279.162725889051,9.042
1,1,YV,342,332,991,1263,1489.3221786415754,1.85
23,5,MQ,13796,109,440,521,3967.0282495914184,4.927
16,7,AS,332,109,-100,530,2721.448309465295,3.38
8,1,VX,109,13796,997,915,3967.0282495914184,4.927
12,6,AA,332,13796,219,193,2326.057237259234,2.889
31,1,FL,109,332,409,105,2721.448309465295,3.38
6,3,MQ,792,332,187,576,4249.405851578451,5.278
1,7,AS,342,3,1070,1607,3665.1453832726484,4.552
15,7,UA,342,109,1244,908,3661.994203798179,4.549
23,6,VX,342,886,1276,965,3029.839200755093,3.763
29,7,FL,792,3,176,-63,8915.228993127932,11.074
29,3,US,109,342,1110,987,3661.994203798179,4.549
8,3,OO,109,886,158,1999,6552.633501250248,8.139
19,3,AA,13796,3,1510,5,3766.5306391462927,4.678
4,1,AS,109,342,1235,620,3661.994203798179,4.549
16,4,EV,3,342,-61,611,3665.1453832726484,4.552
30,4,9E,792,13796,775,1022,5724.425114422574,7.111
17,7,9E,332,342,417,996,1489.3221786415754,1.85
24,1,9E,13796,792,1997,354,5724.425114422574,7.111
18,3,MQ,3,792,1525,1987,8915.228993127932,11.074
18,3,FL,13796,332,1045,885,2326.057237259234,2.889
8,4,F9,792,886,1208,1740,8143.046916192439,10.115
1,4,MQ,886,13796,1430,1387,3313.4138607753753,4.116
13,1,AA,342,3,133,1484,3665.1453832726484,4.552
10,2,US,13796,342,1840,1820,947.0295464431748,1.176
13,2,US,886,13796,1906,1602,3313.4138607753753,4.116
19,4,FL,13796,3,1043,2000,3766.5306391462927,4.678
18,2,AS,109,332,1223,1384,2721.448309465295,3.38
27,7,YV,13796,342,603,1051,947.0295464431748,1.176
2,1,FL,3,13796,1593,1312,3766.5306391462927,4.678
1,4,AA,13796,109,1876,1776,3967.0282495914184,4.927
17,1,US,332,109,1190,573,2721.448309465295,3.38
19,6,HA,13796,886,1381,1531,3313.4138607753753,4.116
12,5,EV,13796,792,1625,1257,5724.425114422574,7.111
9,5,WN,792,13796,1794,136,5724.425114422574,7.111
16,2,HA,109,342,290,275,3661.994203798179,4.549
26,5,EV,3,13796,325,-21,3766.5306391462927,4.678
26,1,EV,332,109,857,1997,2721.448309465295,3.38
2,3,F9,342,3,-37,1602,3665.1453832726484,4.552
16,2,9E,13796,792,913,1102,5724.425114422574,7.111
9,7,DL,792,332,630,265,4249.405851578451,5.278
6,1,YV,886,3,1056,1127,846.0814777372083,1.051
28,6,F9,886,13796,1841,1681,3313.4138607753753,4.116
8,5,EV,342,792,356,1834,5375.959018836008,6.678
18,2,YV,13796,3,1235,390,3766.5306391462927,4.678
23,6,F9,109,3,1989,1744,7279.162725889051,9.042
17,3,UA,332,792,715,1939,4249.405851578451,5.278
5,7,VX,109,886,330,1672,6552.633501250248,8.139
24,1,VX,109,886,1726,1932,6552.633501250248,8.139
31,7,B6,792,3,251,1106,8915.228993127932,11.074
13,2,YV,342,886,961,931,3029.839200755093,3.763
24,5,EV,109,886,1563,379,6552.633501250248,8.139
25,7,DL,886,332,632,1695,3893.6439113504675,4.836
8,7,DL,886,342,106,356,3029.839200755093,3.763
25,3,OO,3,342,824,-59,3665.1453832726484,4.552
5,2,EV,792,3,309,723,8915.228993127932,11.074
7,6,OO,792,342,1184,1883,5375.959018836008,6.678
28,4,VX,792,886,1454,1206,8143.046916192439,10.115
5,1,VX,3,792,1447,1504,8915.228993127932,11.074
12,7,AA,3,792,1699,48,8915.228993127932,11.074
4,5,EV,886,13796,1155,998,3313.4138607753753,4.116
3,1,FL,342,13796,-99,53,947.0295464431748,1.176
13,4,AS,342,332,1154,758,1489.3221786415754,1.85
3,5,MQ,886,342,1231,713,3029.839200755093,3.763
17,7,F9,109,792,1111,-48,1757.5144378014597,2.183
11,5,HA,886,109,266,728,6552.633501250248,8.139
26,7,9E,792,13796,1541,653,5724.425114422574,7.111
15,1,FL,342,792,174,1871,5375.959018836008,6.678
2,2,US,3,886,728,880,846.0814777372083,1.051
27,6,OO,342,886,1748,309,3029.839200755093,3.763
20,5,FL,3,332,442,-64,4674.552336619661,5.806
13,5,UA,109,3,1979,562,7279.162725889051,9.042
12,1,OO,3,342,1053,328,3665.1453832726484,4.552
12,5,FL,792,3,1362,683,8915.228993127932,11.074
14,1,US,342,792,305,286,5375.959018836008,6.678
5,2,WN,109,792,343,873,1757.5144378014597,2.183
11,2,AS,886,3,649,954,846.0814777372083,1.051
25,1,F9,792,109,1362,922,1757.5144378014597,2.183
18,3,WN,342,886,996,711,3029.839200755093,3.763
4,3,UA,13796,332,794,481,2326.057237259234,2.889
2,7,OO,342,3,1858,153,3665.1453832726484,4.552
20,3,9E,109,13796,-76,1668,3967.0282495914184,4.927
4,4,DL,13796,792,1980,1173,5724.425114422574,7.111
21,7,9E,342,332,1395,938,1489.3221786415754,1.85
2,6,HA,109,13796,1685,152,3967.0282495914184,4.927
11,6,UA,342,886,258,482,3029.839200755093,3.763
5,1,9E,109,332,136,1892,2721.448309465295,3.38
16,2,AA,886,3,1096,-45,846.0814777372083,1.051
29,2,AS,886,109,798,694,6552.633501250248,8.139
30,4,DL,886,332,1641,716,3893.6439113504675,4.836
12,5,MQ,332,13796,1489,1466,2326.057237259234,2.889
30,2,AS,3,109,131,1480,7279.162725889051,9.042
24,5,MQ,3,13796,1070,1678,3766.5306391462927,4.678
4,4,AS,886,332,1379,831,3893.6439113504675,4.836
13,4,YV,109,886,1581,1140,6552.633501250248,8.139
8,1,FL,792,13796,1183,1029,5724.425114422574,7.111
12,4,DL,886,342,-6,-16,3029.839200755093,3.763
8,6,OO,886,109,1521,592,6552.633501250248,8.139
4,3,EV,13796,792,330,123,5724.425114422574,7.111
11,1,OO,3,13796,1212,670,3766.5306391462927,4.678
23,7,MQ,886,13796,1235,-81,3313.4138607753753,4.116
25,1,WN,3,13796,1852,527,3766.5306391462927,4.678
22,5,F9,3,13796,1757,330,3766.5306391462927,4.678
20,4,OO,792,886,1445,1822,8143.046916192439,10.115
19,5,MQ,332,792,1527,1158,4249.405851578451,5.278
28,7,OO,109,3,1976,1873,7279.162725889051,9.042
17,1,F9,342,13796,992,1438,947.0295464431748,1.176
28,4,AA,792,886,455,1019,8143.046916192439,10.115
31,2,AS,109,332,1573,-11,2721.448309465295,3.38
20,6,VX,13796,792,258,1678,5724.425114422574,7.111
31,1,EV,886,792,1894,993,8143.046916192439,10.115
2,5,AA,109,3,372,796,7279.162725889051,9.042
6,5,OO,332,342,1984,826,1489.3221786415754,1.85
21,1,WN,13796,3,1697,255,3766.5306391462927,4.678
28,7,OO,792,886,152,686,8143.046916192439,10.115
5,5,WN,3,332,246,918,4674.552336619661,5.806
4,3,OO,342,13796,1300,579,947.0295464431748,1.176
23,5,AS,792,13796,827,1648,5724.425114422574,7.111
28,2,FL,13796,3,190,1873,3766.5306391462927,4.678
12,1,YV,332,342,1265,1787,1489.3221786415754,1.85
1,3,OO,342,109,1010,164,3661.994203798179,4.549
9,2,YV,13796,886,1751,111,3313.4138607753753,4.116
30,2,F9,792,342,1623,1476,5375.959018836008,6.678
20,1,B6,886,3,1597,1482,846.0814777372083,1.051
18,1,9E,342,332,1817,1454,1489.3221786415754,1.85
5,2,EV,3,13796,965,1758,3766.5306391462927,4.678
4,6,UA,342,332,429,1575,1489.3221786415754,1.85
12,2,HA,3,886,6,1507,846.0814777372083,1.051
28,4,MQ,3,886,1222,1064,846.0814777372083,1.051
24,3,UA,792,886,1633,460,8143.046916192439,10.115
6,4,OO,792,3,410,1268,8915.228993127932,11.074
3,4,YV,342,792,1893,65,5375.959018836008,6.678
26,5,9E,332,3,1049,1364,4674.552336619661,5.806
31,6,AA,886,792,816,1413,8143.046916192439,10.115
24,4,B6,886,3,202,1316,846.0814777372083,1.051
29,1,US,886,792,1916,767,8143.046916192439,10.115
6,6,FL,792,13796,1371,675,5724.425114422574,7.111
30,1,B6,109,886,1723,909,6552.633501250248,8.139
29,2,AA,332,792,43,611,4249.405851578451,5.278
17,1,HA,332,886,1652,389,3893.6439113504675,4.836
17,5,YV,13796,792,307,903,5724.425114422574,7.111
7,5,OO,3,886,529,925,846.0814777372083,1.051
25,6,AA,342,332,464,1122,1489.3221786415754,1.85
9,1,US,13796,3,49,989,3766.5306391462927,4.678
4,2,AA,109,332,193,224,2721.448309465295,3.38
31,5,YV,13796,886,513,1050,3313.4138607753753,4.116
26,1,YV,3,342,942,648,3665.1453832726484,4.552
28,4,US,13796,342,935,1306,947.0295464431748,1.176
4,1,F9,332,3,159,366,4674.552336619661,5.806
22,2,9E,3,13796,66,1744,3766.5306391462927,4.678
9,2,WN,109,332,1526,913,2721.448309465295,3.38
11,5,HA,13796,886,982,1840,3313.4138607753753,4.116
22,2,US,792,3,1305,1930,8915.228993127932,11.074
21,6,WN,109,886,895,551,6552.633501250248,8.139
27,4,WN,13796,109,1131,604,3967.0282495914184,4.927
22,3,F9,109,886,534,1049,6552.633501250248,8.139
28,6,YV,792,332,1334,748,4249.405851578451,5.278
20,6,WN,342,3,1876,1810,3665.1453832726484,4.552
14,2,B6,792,13796,-69,480,5724.425114422574,7.111
24,3,EV,886,13796,147,1705,3313.4138607753753,4.116
19,1,F9,3,342,1101,1884,3665.1453832726484,4.552
14,4,DL,3,792,1821,1881,8915.228993127932,11.074
25,1,9E,332,13796,1873,962,2326.057237259234,2.889
28,3,AA,3,792,228,1016,8915.228993127932,11.074
21,7,F9,342,109,740,1026,3661.994203798179,4.549
25,5,MQ,342,886,403,1003,3029.839200755093,3.763
23,4,US,792,342,1057,671,5375.959018836008,6.678
2,4,OO,332,886,707,1483,3893.6439113504675,4.836
29,1,VX,886,3,1656,1764,846.0814777372083,1.051
24,7,F9,109,3,1464,890,7279.162725889051,9.042
18,2,US,342,332,807,44,1489.3221786415754,1.85
9,2,EV,332,792,1447,1722,4249.405851578451,5.278
9,1,9E,342,332,485,580,1489.3221786415754,1.85
9,1,WN,3,13796,1681,1621,3766.5306391462927,4.678
9,1,VX,332,886,980,1469,3893.6439113504675,4.836
17,5,WN,13796,886,1567,724,3313.4138607753753,4.116
1,2,HA,109,332,325,690,2721.448309465295,3.38
12,5,YV,3,886,1965,95,846.0814777372083,1.051
13,4,YV,886,3,1341,886,846.0814777372083,1.051
22,6,EV,332,13796,491,1902,2326.057237259234,2.889
31,3,F9,109,792,1651,983,1757.5144378014597,2.183
20,6,HA,109,342,1968,1571,3661.994203798179,4.549
4,2,UA,332,342,1221,1013,1489.3221786415754,1.85
2,3,9E,13796,792,222,1547,5724.425114422574,7.111
6,3,UA,3,342,129,1996,3665.1453832726484,4.552
25,4,VX,3,332,1888,1854,4674.552336619661,5.806
25,5,YV,342,13796,820,1669,947.0295464431748,1.176
4,7,EV,332,792,-93,721,4249.405851578451,5.278
12,5,MQ,792,13796,1241,446,5724.425114422574,7.111
2,1,DL,792,109,1673,692,1757.5144378014597,2.183
2,7,AA,332,109,1555,895,2721.448309465295,3.38
3,4,VX,13796,342,1320,821,947.0295464431748,1.176
26,3,AA,886,13796,274,33,3313.4138607753753,4.116
2,1,VX,13796,109,289,1272,3967.0282495914184,4.927
16,2,DL,109,342,410,638,3661.994203798179,4.549
22,3,B6,3,792,541,877,8915.228993127932,11.074
6,2,FL,792,109,1113,1790,1757.5144378014597,2.183
21,3,B6,332,792,1205,282,4249.405851578451,5.278
6,5,UA,792,342,1063,1353,5375.959018836008,6.678
15,6,EV,109,3,264,1577,7279.162725889051,9.042
26,7,DL,342,109,416,380,3661.994203798179,4.549
14,5,VX,13796,109,186,322,3967.0282495914184,4.927
18,2,AS,342,3,1946,1212,3665.1453832726484,4.552
16,6,B6,13796,342,490,-68,947.0295464431748,1.176
10,1,FL,792,13796,1939,1066,5724.425114422574,7.111
20,5,B6,886,332,1636,1174,3893.6439113504675,4.836
7,6,OO,792,13796,726,-1,5724.425114422574,7.111
2,5,AA,109,332,1537,612,2721.448309465295,3.38
31,6,EV,109,3,826,92,7279.162725889051,9.042
1,6,9E,792,332,116,1499,4249.405851578451,5.278
4,3,YV,13796,3,1515,1935,3766.5306391462927,4.678
2,6,B6,13796,332,1562,1091,2326.057237259234,2.889
28,5,EV,886,332,1183,1356,3893.6439113504675,4.836
17,5,WN,13796,332,1807,928,2326.057237259234,2.889
3,7,AS,886,13796,1306,536,3313.4138607753753,4.116
23,2,WN,3,342,425,329,3665.1453832726484,4.552
7,4,EV,109,332,1491,1271,2721.448309465295,3.38
17,3,9E,792,13796,392,428,5724.425114422574,7.111
6,6,WN,886,13796,644,844,3313.4138607753753,4.116
25,6,WN,886,342,739,1003,3029.839200755093,3.763
13,7,FL,792,109,1675,737,1757.5144378014597,2.183
23,6,HA,792,342,1262,413,5375.959018836008,6.678
27,2,YV,342,3,1776,972,3665.1453832726484,4.552
28,1,OO,3,109,1643,1520,7279.162725889051,9.042
30,7,WN,886,332,1207,1154,3893.6439113504675,4.836
24,6,FL,792,342,1203,992,5375.959018836008,6.678
11,6,EV,792,109,1755,1665,1757.5144378014597,2.183
31,3,MQ,792,13796,648,1867,5724.425114422574,7.111
9,5,OO,13796,109,1617,204,3967.0282495914184,4.927
22,3,9E,332,3,481,1839,4674.552336619661,5.806
20,1,YV,332,886,357,768,3893.6439113504675,4.836
20,4,F9,332,342,1988,1313,1489.3221786415754,1.85
5,7,DL,109,332,549,93,2721.448309465295,3.38
22,6,VX,3,342,1097,1485,3665.1453832726484,4.552
17,5,HA,332,13796,1575,1377,2326.057237259234,2.889
14,1,EV,886,109,1319,-68,6552.633501250248,8.139
20,2,EV,792,13796,1992,1661,5724.425114422574,7.111
16,3,DL,109,886,1120,1127,6552.633501250248,8.139
21,6,HA,886,792,110,1922,8143.046916192439,10.115
31,1,YV,886,13796,1998,94,3313.4138607753753,4.116
18,2,YV,3,13796,820,87,3766.5306391462927,4.678
29,7,US,109,3,823,1863,7279.162725889051,9.042
15,6,VX,886,792,748,4,8143.046916192439,10.115
11,7,EV,792,342,50,1384,5375.959018836008,6.678
7,4,AS,109,342,2000,1657,3661.994203798179,4.549
31,3,AS,332,3,471,1373,4674.552336619661,5.806
17,4,AA,332,109,1333,1336,2721.448309465295,3.38
16,5,9E,332,886,830,1414,3893.6439113504675,4.836
1,6,B6,342,3,226,1085,3665.1453832726484,4.552
23,7,HA,109,342,1249,82,3661.994203798179,4.549
14,7,UA,3,13796,532,1860,3766.5306391462927,4.678
29,3,YV,109,332,809,-81,2721.448309465295,3.38
30,6,YV,342,3,1710,1897,3665.1453832726484,4.552
2,5,B6,109,332,902,64,2721.448309465295,3.38
11,3,B6,792,886,-19,-62,8143.046916192439,10.115
14,5,VX,13796,332,539,215,2326.057237259234,2.889
7,5,FL,342,3,706,391,3665.1453832726484,4.552
3,3,F9,886,792,928,769,8143.046916192439,10.115
9,2,F9,13796,109,1156,-63,3967.0282495914184,4.927
11,2,MQ,886,792,1152,1375,8143.046916192439,10.115
15,6,9E,13796,792,337,1801,5724.425114422574,7.111
30,4,B6,13796,792,638,1419,5724.425114422574,7.111
27,2,HA,13796,3,319,1324,3766.5306391462927,4.678
4,6,US,332,13796,1003,1704,2326.057237259234,2.889
20,4,AA,109,342,1721,1175,3661.994203798179,4.549
16,3,AA,3,886,-62,1456,846.0814777372083,1.051
7,3,VX,332,792,914,162,4249.405851578451,5.278
5,2,FL,332,109,190,348,2721.448309465295,3.38
1,5,FL,332,792,1109,1991,4249.405851578451,5.278
3,6,B6,886,342,1116,221,3029.839200755093,3.763
12,3,UA,886,13796,1883,1963,3313.4138607753753,4.116
31,1,AS,109,792,1321,1771,1757.5144378014597,2.183
8,3,UA,792,886,1771,1208,8143.046916192439,10.115
16,7,EV,886,3,1482,823,846.0814777372083,1.051
16,4,YV,792,3,862,717,8915.228993127932,11.074
19,4,UA,332,3,1737,1410,4674.552336619661,5.806
31,6,AS,13796,332,1232,719,2326.057237259234,2.889
27,4,9E,886,332,1937,302,3893.6439113504675,4.836
9,7,HA,13796,332,1586,518,2326.057237259234,2.889
3,5,F9,3,886,593,1807,846.0814777372083,1.051
29,6,MQ,342,109,54,1710,3661.994203798179,4.549
2,3,YV,342,792,1266,1810,5375.959018836008,6.678
25,5,YV,342,332,1148,403,1489.3221786415754,1.85
16,3,US,792,332,26,299,4249.405851578451,5.278
22,6,B6,342,3,1264,1362,3665.1453832726484,4.552
28,2,EV,3,109,1421,1877,7279.162725889051,9.042
3,5,YV,3,342,1209,254,3665.1453832726484,4.552
9,7,YV,886,792,1236,1142,8143.046916192439,10.115
30,2,YV,342,792,1451,540,5375.959018836008,6.678
24,7,DL,3,332,1899,971,4674.552336619661,5.806
24,6,AS,109,792,585,81,1757.5144378014597,2.183
27,3,B6,109,342,858,1267,3661.994203798179,4.549
1,3,OO,332,109,1722,403,2721.448309465295,3.38
23,4,MQ,109,886,-82,1368,6552.633501250248,8.139
13,2,VX,342,3,633,823,3665.1453832726484,4.552
6,3,EV,109,342,1356,262,3661.994203798179,4.549
22,1,EV,13796,792,1795,1022,5724.425114422574,7.111
22,4,B6,109,342,737,1673,3661.994203798179,4.549
5,3,9E,792,332,383,1298,4249.405851578451,5.278
29,1,VX,332,109,1007,1866,2721.448309465295,3.38
7,5,OO,342,886,1459,1187,3029.839200755093,3.763
19,2,UA,332,886,469,1385,3893.6439113504675,4.836
15,7,AS,13796,342,1755,-57,947.0295464431748,1.176
11,4,EV,792,886,1772,821,8143.046916192439,10.115
15,4,EV,3,342,1375,1757,3665.1453832726484,4.552
21,4,FL,3,109,850,-92,7279.162725889051,9.042
27,7,EV,886,332,626,-29,3893.6439113504675,4.836
17,2,WN,109,13796,751,1433,3967.0282495914184,4.927
29,2,FL,792,342,1264,1959,5375.959018836008,6.678
30,5,OO,886,109,-40,463,6552.633501250248,8.139
5,6,9E,13796,332,947,1589,2326.057237259234,2.889
4,6,WN,3,792,354,1457,8915.228993127932,11.074
21,6,9E,886,109,1284,1178,6552.633501250248,8.139
25,6,DL,109,13796,1852,1024,3967.0282495914184,4.927
19,5,B6,332,13796,1108,1349,2326.057237259234,2.889
25,2,F9,792,342,1988,1831,5375.959018836008,6.678
24,3,OO,792,13796,1541,531,5724.425114422574,7.111
4,1,YV,109,886,388,872,6552.633501250248,8.139
2,5,HA,109,886,420,180,6552.633501250248,8.139
24,2,F9,886,3,1038,197,846.0814777372083,1.051
13,4,HA,886,792,1980,1657,8143.046916192439,10.115
1,3,WN,109,342,172,-67,3661.994203798179,4.549
4,4,US,886,13796,1615,660,3313.4138607753753,4.116
5,2,MQ,886,109,797,909,6552.633501250248,8.139
10,7,WN,332,13796,1879,1436,2326.057237259234,2.889
31,4,HA,3,886,1694,-19,846.0814777372083,1.051
22,5,AS,3,332,758,1040,4674.552336619661,5.806
4,3,VX,109,792,321,760,1757.5144378014597,2.183
6,6,EV,3,13796,590,1067,3766.5306391462927,4.678
9,2,FL,109,792,0,668,1757.5144378014597,2.183
7,4,B6,13796,792,1176,1041,5724.425114422574,7.111
22,1,UA,13796,109,190,1217,3967.0282495914184,4.927
11,7,FL,109,3,1736,1872,7279.162725889051,9.042
25,3,AA,109,13796,1078,1576,3967.0282495914184,4.927
2,3,WN,886,792,907,613,8143.046916192439,10.115
6,2,FL,342,109,1591,1603,3661.994203798179,4.549
18,4,VX,109,332,724,236,2721.448309465295,3.38
21,4,B6,792,13796,1716,1710,5724.425114422574,7.111
10,4,VX,886,3,591,57,846.0814777372083,1.051
14,6,VX,13796,792,152,981,5724.425114422574,7.111
20,4,UA,792,886,1325,100,8143.046916192439,10.115
30,7,OO,332,792,1591,520,4249.405851578451,5.278
12,4,OO,886,13796,1566,395,3313.4138607753753,4.116
21,5,F9,342,886,1561,214,3029.839200755093,3.763
18,1,DL,109,13796,1973,1741,3967.0282495914184,4.927
16,6,VX,3,332,530,373,4674.552336619661,5.806
27,7,US,792,886,1995,1450,8143.046916192439,10.115
6,2,WN,109,332,835,1044,2721.448309465295,3.38
30,3,B6,886,332,232,857,3893.6439113504675,4.836
3,6,OO,886,13796,1721,1671,3313.4138607753753,4.116
1,1,MQ,13796,886,1372,1849,3313.4138607753753,4.116
9,1,YV,3,109,-35,1872,7279.162725889051,9.042
9,3,DL,332,3,1577,1372,4674.552336619661,5.806
10,4,US,109,332,1838,1246,2721.448309465295,3.38
30,2,VX,792,3,1690,1686,8915.228993127932,11.074
23,1,US,886,792,1371,1774,8143.046916192439,10.115
20,1,AA,332,109,1777,1044,2721.448309465295,3.38
3,4,9E,792,342,757,211,5375.959018836008,6.678
23,1,9E,3,109,81,-49,7279.162725889051,9.042
13,7,HA,109,792,1119,972,1757.5144378014597,2.183
8,2,FL,342,792,254,1921,5375.959018836008,6.678
17,3,EV,3,342,1295,252,3665.1453832726484,4.552
14,7,B6,342,886,1900,1387,3029.839200755093,3.763
29,2,EV,109,886,742,1576,6552.633501250248,8.139
7,6,VX,342,792,658,335,5375.959018836008,6.678
30,4,VX,342,109,976,115,3661.994203798179,4.549
31,7,MQ,13796,109,499,1815,3967.0282495914184,4.927
15,6,UA,342,13796,171,1062,947.0295464431748,1.176
5,1,9E,342,3,1247,1074,3665.1453832726484,4.552
3,4,VX,886,109,1357,1332,6552.633501250248,8.139
18,4,FL,13796,332,51,1738,2326.057237259234,2.889
19,7,9E,886,3,450,197,846.0814777372083,1.051
1,6,AA,886,332,284,1022,3893.6439113504675,4.836
25,7,UA,886,342,1744,1524,3029.839200755093,3.763
17,7,DL,13796,332,346,1574,2326.057237259234,2.889
2,2,DL,13796,886,1576,412,3313.4138607753753,4.116
18,6,WN,109,886,104,950,6552.633501250248,8.139
1,6,OO,3,792,1333,1746,8915.228993127932,11.074
14,1,UA,3,332,295,1450,4674.552336619661,5.806
21,7,WN,109,3,618,93,7279.162725889051,9.042
21,4,EV,792,13796,1196,285,5724.425114422574,7.111
31,1,FL,792,332,1491,1215,4249.405851578451,5.278
12,4,UA,13796,342,1633,46,947.0295464431748,1.176
22,2,HA,886,109,984,1128,6552.633501250248,8.139
22,1,9E,342,109,1862,767,3661.994203798179,4.549
11,7,YV,792,332,175,1805,4249.405851578451,5.278
17,7,US,109,342,1763,1300,3661.994203798179,4.549
28,5,9E,342,13796,1548,718,947.0295464431748,1.176
3,3,FL,792,13796,-58,663,5724.425114422574,7.111
2,6,F9,792,109,475,1256,1757.5144378014597,2.183
31,6,FL,332,886,239,1515,3893.6439113504675,4.836
21,7,FL,886,342,1722,1440,3029.839200755093,3.763
25,7,9E,3,886,188,-78,846.0814777372083,1.051
3,2,MQ,3,332,984,1012,4674.552336619661,5.806
2,6,OO,109,13796,856,172,3967.0282495914184,4.927
7,6,OO,332,109,-18,-73,2721.448309465295,3.38
16,4,US,792,13796,165,1518,5724.425114422574,7.111
18,3,AS,792,13796,1256,1081,5724.425114422574,7.111
9,6,OO,332,886,1818,1685,3893.6439113504675,4.836
16,5,AA,109,3,770,504,7279.162725889051,9.042
30,6,AS,342,13796,371,1231,947.0295464431748,1.176
1,1,B6,3,332,1402,1488,4674.552336619661,5.806
22,3,9E,109,13796,240,1974,3967.0282495914184,4.927
6,1,MQ,109,13796,1646,1224,3967.0282495914184,4.927
11,2,MQ,109,792,1439,1624,1757.5144378014597,2.183
23,3,HA,13796,886,1736,1755,3313.4138607753753,4.116
11,4,MQ,3,332,1934,88,4674.552336619661,5.806
16,2,VX,13796,109,448,407,3967.0282495914184,4.927
17,2,HA,886,109,206,1003,6552.633501250248,8.139
30,4,AS,792,109,1816,1499,1757.5144378014597,2.183
30,2,F9,109,342,1251,1824,3661.994203798179,4.549
2,3,AS,13796,886,25,454,3313.4138607753753,4.116
5,7,F9,792,342,66,838,5375.959018836008,6.678
26,1,DL,109,342,536,1301,3661.994203798179,4.549
30,3,F9,342,13796,920,1162,947.0295464431748,1.176
15,7,B6,109,792,500,967,1757.5144378014597,2.183
16,4,OO,792,109,623,1672,1757.5144378014597,2.183
14,3,UA,109,792,-42,1370,1757.5144378014597,2.183
17,3,MQ,342,13796,-61,1127,947.0295464431748,1.176
21,7,AS,792,13796,514,1027,5724.425114422574,7.111
25,3,FL,886,792,546,61,8143.046916192439,10.115
10,5,AA,13796,109,1346,919,3967.0282495914184,4.927
8,1,UA,3,342,1105,894,3665.1453832726484,4.552
18,7,FL,3,886,1640,601,846.0814777372083,1.051
19,3,US,792,342,676,1265,5375.959018836008,6.678
