DayOfMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay,distance,flight_time
19,4,VX,224,983,1752,1345,1082.1866549158137,1.344
4,2,HA,870,123,1338,882,6437.442794880623,7.996
19,2,VX,123,260,787,777,2526.1262056156265,3.138
19,4,UA,131,983,1850,1842,4419.77162393208,5.49
25,4,OO,131,260,1482,316,2489.150149056575,3.092
27,7,WN,224,870,1375,362,4419.245088580977,5.489
23,5,FL,260,983,1174,342,4594.370935048134,5.707
26,5,WN,123,260,44,-21,2526.1262056156265,3.138
3,5,EV,260,983,886,1591,4594.370935048134,5.707
2,4,VX,870,224,1646,256,4419.245088580977,5.489
25,1,EV,123,224,276,1747,5586.062551802552,6.939
4,6,MQ,983,260,980,1729,4594.370935048134,5.707
3,1,B6,870,224,223,27,4419.245088580977,5.489
1,2,DL,870,123,1265,1839,6437.442794880623,7.996
2,4,B6,224,870,619,1040,4419.245088580977,5.489
12,1,UA,983,260,162,810,4594.370935048134,5.707
5,2,F9,260,441,1626,1671,4219.131928503233,5.241
2,5,DL,260,983,396,1859,4594.370935048134,5.707
24,1,UA,441,260,1610,1108,4219.131928503233,5.241
24,1,9E,131,441,1234,1711,4696.6795380118465,5.834
25,5,9E,260,131,1914,385,2489.150149056575,3.092
7,3,EV,983,441,618,-46,1091.4571064792333,1.355
28,6,UA,123,983,407,1193,5488.0444674895525,6.817
24,5,AS,131,224,806,1505,4630.737572725662,5.752
31,5,UA,983,870,1491,1877,5474.713231697095,6.8
9,3,MQ,260,441,20,514,4219.131928503233,5.241
20,1,EV,870,131,1781,1161,6269.168970616498,7.787
4,6,US,983,870,161,574,5474.713231697095,6.8
9,1,9E,123,983,1980,710,5488.0444674895525,6.817
12,6,YV,260,983,1641,440,4594.370935048134,5.707
3,2,FL,983,260,197,1062,4594.370935048134,5.707
2,4,OO,441,870,211,1066,4428.681668330508,5.501
23,2,UA,224,131,1705,960,4630.737572725662,5.752
28,3,DL,870,260,1293,1119,3914.2906942548548,4.862
16,3,9E,870,260,1278,775,3914.2906942548548,4.862
30,7,WN,123,224,1865,416,5586.062551802552,6.939
6,6,OO,224,870,1013,504,4419.245088580977,5.489
27,4,AS,441,224,62,1182,67.05893133409441,0.083
16,6,EV,441,123,1698,1383,5653.025427904596,7.022
28,2,FL,870,441,499,690,4428.681668330508,5.501
7,5,B6,870,123,1163,646,6437.442794880623,7.996
25,1,F9,123,441,1877,895,5653.025427904596,7.022
24,1,HA,441,983,1572,636,1091.4571064792333,1.355
11,4,F9,870,441,1315,519,4428.681668330508,5.501
27,6,AS,224,441,418,808,67.05893133409441,0.083
15,3,US,224,870,525,109,4419.245088580977,5.489
14,6,DL,131,224,1883,1325,4630.737572725662,5.752
24,1,YV,131,260,793,208,2489.150149056575,3.092
14,1,EV,260,123,422,1079,2526.1262056156265,3.138
25,2,WN,441,123,122,704,5653.025427904596,7.022
18,2,OO,870,123,355,1332,6437.442794880623,7.996
15,6,UA,260,441,1034,1847,4219.131928503233,5.241
12,7,FL,983,441,183,83,1091.4571064792333,1.355
19,2,B6,441,260,824,1998,4219.131928503233,5.241
8,3,UA,131,870,662,844,6269.168970616498,7.787
8,7,US,123,224,1617,620,5586.062551802552,6.939
27,3,DL,870,131,858,1242,6269.168970616498,7.787
29,3,9E,441,123,1460,100,5653.025427904596,7.022
3,4,HA,123,260,505,139,2526.1262056156265,3.138
10,6,FL,123,260,326,792,2526.1262056156265,3.138
23,6,AA,131,870,1908,693,6269.168970616498,7.787
6,3,WN,224,123,1505,194,5586.062551802552,6.939
2,4,F9,983,224,360,981,1082.1866549158137,1.344
5,3,MQ,260,123,1097,415,2526.1262056156265,3.138
27,7,B6,123,870,386,1212,6437.442794880623,7.996
7,1,FL,224,260,1102,269,4157.966794274488,5.165
21,7,FL,260,983,1782,1863,4594.370935048134,5.707
24,6,UA,870,983,642,1372,5474.713231697095,6.8
27,3,FL,224,260,1199,995,4157.966794274488,5.165
12,5,US,441,870,1832,1492,4428.681668330508,5.501
27,5,FL,224,983,1625,332,1082.1866549158137,1.344
11,2,FL,131,870,405,1723,6269.168970616498,7.787
30,4,F9,123,224,1000,1188,5586.062551802552,6.939
5,2,AS,131,983,827,230,4419.77162393208,5.49
5,1,MQ,870,260,1125,1658,3914.2906942548548,4.862
1,5,WN,123,441,600,651,5653.025427904596,7.022
27,3,EV,870,441,1053,-49,4428.681668330508,5.501
14,4,9E,260,441,456,1237,4219.131928503233,5.241
11,4,F9,123,983,1736,1280,5488.0444674895525,6.817
8,2,9E,983,131,373,1683,4419.77162393208,5.49
30,5,UA,224,123,389,1291,5586.062551802552,6.939
30,6,HA,983,441,1080,1668,1091.4571064792333,1.355
15,3,MQ,131,441,1101,1801,4696.6795380118465,5.834
11,5,FL,224,870,1922,1662,4419.245088580977,5.489
4,6,HA,870,123,317,1860,6437.442794880623,7.996
27,3,WN,870,123,1398,-91,6437.442794880623,7.996
30,5,OO,983,441,134,1730,1091.4571064792333,1.355
21,3,AA,224,131,398,-52,4630.737572725662,5.752
24,6,VX,870,260,1020,1337,3914.2906942548548,4.862
2,3,WN,441,983,81,573,1091.4571064792333,1.355
30,6,EV,260,123,1711,745,2526.1262056156265,3.138
27,3,VX,224,131,1239,155,4630.737572725662,5.752
20,1,UA,441,260,869,2000,4219.131928503233,5.241
22,2,9E,123,983,1619,1258,5488.0444674895525,6.817
5,3,DL,123,224,746,5,5586.062551802552,6.939
23,2,AA,870,123,1950,1284,6437.442794880623,7.996
24,6,FL,441,983,854,1169,1091.4571064792333,1.355
20,5,HA,260,131,1830,1590,2489.150149056575,3.092
17,5,US,260,224,1611,104,4157.966794274488,5.165
25,7,OO,131,260,670,1527,2489.150149056575,3.092
30,4,YV,983,260,926,1593,4594.370935048134,5.707
3,6,EV,441,123,34,994,5653.025427904596,7.022
28,6,AA,224,131,246,1630,4630.737572725662,5.752
21,2,UA,260,441,1937,1343,4219.131928503233,5.241
13,1,AA,123,983,473,1190,5488.0444674895525,6.817
1,5,UA,224,123,1060,62,5586.062551802552,6.939
24,3,AS,224,441,179,1393,67.05893133409441,0.083
29,3,DL,441,260,373,1748,4219.131928503233,5.241
31,5,UA,870,983,-19,684,5474.713231697095,6.8
9,5,F9,983,260,1185,815,4594.370935048134,5.707
11,7,EV,441,123,679,1231,5653.025427904596,7.022
30,2,WN,983,123,1029,-72,5488.0444674895525,6.817
20,6,HA,123,131,1725,1337,1124.6721495890558,1.397
26,5,VX,983,131,149,1508,4419.77162393208,5.49
14,7,9E,441,870,705,23,4428.681668330508,5.501
7,5,OO,870,260,1185,64,3914.2906942548548,4.862
27,5,YV,224,870,690,1494,4419.245088580977,5.489
18,3,EV,224,123,1737,1776,5586.062551802552,6.939
11,3,AS,260,983,386,236,4594.370935048134,5.707
4,4,MQ,870,260,1028,1918,3914.2906942548548,4.862
6,7,EV,983,224,187,1081,1082.1866549158137,1.344
12,7,DL,224,123,1701,88,5586.062551802552,6.939
21,6,AA,870,123,529,61,6437.442794880623,7.996
21,7,HA,260,224,1065,631,4157.966794274488,5.165
20,6,VX,983,123,238,833,5488.0444674895525,6.817
8,7,WN,260,123,611,386,2526.1262056156265,3.138
20,6,MQ,260,131,552,951,2489.150149056575,3.092
27,1,YV,260,123,1998,468,2526.1262056156265,3.138
21,5,HA,870,441,205,787,4428.681668330508,5.501
26,1,B6,224,983,143,111,1082.1866549158137,1.344
5,7,UA,441,224,298,1604,67.05893133409441,0.083
28,6,9E,224,260,1277,764,4157.966794274488,5.165
6,6,B6,441,983,-23,1431,1091.4571064792333,1.355
23,5,B6,983,131,190,857,4419.77162393208,5.49
29,2,AA,123,260,1361,510,2526.1262056156265,3.138
1,2,9E,260,870,947,186,3914.2906942548548,4.862
9,3,AA,131,441,1130,761,4696.6795380118465,5.834
1,4,UA,131,441,1370,1019,4696.6795380118465,5.834
11,7,UA,441,123,1203,1437,5653.025427904596,7.022
9,3,F9,260,983,1541,1068,4594.370935048134,5.707
1,4,FL,870,983,747,273,5474.713231697095,6.8
8,3,B6,260,441,302,1682,4219.131928503233,5.241
17,3,9E,224,131,801,1420,4630.737572725662,5.752
25,3,MQ,260,870,169,1125,3914.2906942548548,4.862
17,1,AA,131,123,555,1543,1124.6721495890558,1.397
31,6,MQ,224,260,751,480,4157.966794274488,5.165
3,5,MQ,131,870,-17,-64,6269.168970616498,7.787
15,5,DL,224,123,1488,1101,5586.062551802552,6.939
28,5,US,870,224,46,-5,4419.245088580977,5.489
24,6,B6,441,131,1844,982,4696.6795380118465,5.834
24,1,YV,983,123,70,1811,5488.0444674895525,6.817
8,1,AS,224,441,1550,1561,67.05893133409441,0.083
20,5,EV,870,224,1789,1994,4419.245088580977,5.489
12,5,9E,131,224,684,1028,4630.737572725662,5.752
31,4,WN,441,123,1306,154,5653.025427904596,7.022
1,2,EV,224,870,782,-13,4419.245088580977,5.489
4,2,YV,983,441,164,218,1091.4571064792333,1.355
25,5,9E,123,131,983,1567,1124.6721495890558,1.397
10,6,F9,983,224,1646,1351,1082.1866549158137,1.344
9,2,AA,224,260,1155,75,4157.966794274488,5.165
5,3,F9,870,224,1418,1475,4419.245088580977,5.489
1,2,UA,131,123,554,1069,1124.6721495890558,1.397
27,1,UA,441,260,1060,1105,4219.131928503233,5.241
23,6,US,870,131,190,1203,6269.168970616498,7.787
4,2,DL,441,123,743,600,5653.025427904596,7.022
14,2,9E,123,260,1926,-37,2526.1262056156265,3.138
25,7,UA,123,870,928,392,6437.442794880623,7.996
22,6,9E,131,224,441,766,4630.737572725662,5.752
26,2,B6,441,870,1842,1565,4428.681668330508,5.501
3,5,OO,441,260,790,-57,4219.131928503233,5.241
21,1,B6,123,983,291,85,5488.0444674895525,6.817
31,3,DL,260,131,1252,1586,2489.150149056575,3.092
29,6,US,870,131,1965,1583,6269.168970616498,7.787
20,1,OO,983,441,1499,384,1091.4571064792333,1.355
25,6,AA,131,983,1008,661,4419.77162393208,5.49
27,1,WN,441,123,759,792,5653.025427904596,7.022
2,1,WN,983,441,1532,916,1091.4571064792333,1.355
8,5,HA,224,123,802,1844,5586.062551802552,6.939
3,4,AS,224,870,973,1960,4419.245088580977,5.489
12,5,OO,260,224,1162,1000,4157.966794274488,5.165
7,1,F9,131,983,997,158,4419.77162393208,5.49
12,5,B6,870,441,1611,1095,4428.681668330508,5.501
28,6,YV,260,131,-2,1061,2489.150149056575,3.092
25,3,DL,870,441,120,371,4428.681668330508,5.501
9,5,EV,260,441,717,921,4219.131928503233,5.241
19,6,9E,870,123,1808,579,6437.442794880623,7.996
4,7,VX,870,224,867,176,4419.245088580977,5.489
15,7,WN,983,870,257,1342,5474.713231697095,6.8
28,7,MQ,870,983,1333,1240,5474.713231697095,6.8
31,2,VX,441,123,955,881,5653.025427904596,7.022
31,1,VX,441,123,1056,1422,5653.025427904596,7.022
24,7,WN,224,131,1701,566,4630.737572725662,5.752
8,3,OO,983,441,28,233,1091.4571064792333,1.355
6,4,B6,983,131,106,566,4419.77162393208,5.49
20,7,OO,441,870,1174,504,4428.681668330508,5.501
27,1,VX,131,260,1527,33,2489.150149056575,3.092
8,7,WN,983,870,1062,750,5474.713231697095,6.8
9,6,YV,123,983,1660,1940,5488.0444674895525,6.817
27,1,US,870,441,1706,1480,4428.681668330508,5.501
16,7,DL,123,870,-28,271,6437.442794880623,7.996
18,1,DL,224,441,487,1127,67.05893133409441,0.083
31,7,EV,224,123,49,-38,5586.062551802552,6.939
31,2,UA,131,260,786,775,2489.150149056575,3.092
13,3,AS,983,224,1732,-50,1082.1866549158137,1.344
4,6,WN,224,131,653,858,4630.737572725662,5.752
27,5,US,870,983,1641,1792,5474.713231697095,6.8
19,7,OO,441,131,159,1041,4696.6795380118465,5.834
28,7,WN,441,260,1999,1421,4219.131928503233,5.241
26,5,AS,870,983,1280,570,5474.713231697095,6.8
25,6,FL,131,260,1208,94,2489.150149056575,3.092
28,2,VX,131,224,1806,71,4630.737572725662,5.752
31,2,FL,441,131,1806,684,4696.6795380118465,5.834
18,4,OO,983,260,1730,499,4594.370935048134,5.707
27,5,YV,131,260,516,1287,2489.150149056575,3.092
28,7,HA,870,131,1869,1140,6269.168970616498,7.787
22,4,MQ,870,131,1958,1035,6269.168970616498,7.787
12,3,HA,441,123,1892,639,5653.025427904596,7.022
17,2,MQ,131,983,202,778,4419.77162393208,5.49
8,6,VX,983,123,85,1840,5488.0444674895525,6.817
21,4,YV,441,224,224,1301,67.05893133409441,0.083
3,2,AA,123,870,1469,1006,6437.442794880623,7.996
2,7,FL,131,123,1997,-96,1124.6721495890558,1.397
7,5,MQ,870,224,114,1052,4419.245088580977,5.489
16,5,AS,123,983,261,1628,5488.0444674895525,6.817
8,4,UA,123,224,568,711,5586.062551802552,6.939
7,2,US,260,131,1916,1206,2489.150149056575,3.092
30,3,AS,441,870,1415,560,4428.681668330508,5.501
21,4,9E,983,441,602,814,1091.4571064792333,1.355
6,1,9E,870,260,860,791,3914.2906942548548,4.862
7,1,MQ,983,260,1414,316,4594.370935048134,5.707
13,5,OO,131,983,1796,363,4419.77162393208,5.49
12,1,MQ,224,131,1399,997,4630.737572725662,5.752
14,4,UA,224,260,194,908,4157.966794274488,5.165
30,1,VX,224,441,1671,1759,67.05893133409441,0.083
31,1,WN,441,224,597,1180,67.05893133409441,0.083
31,5,US,441,870,1730,954,4428.681668330508,5.501
15,3,UA,224,983,-70,100,1082.1866549158137,1.344
14,1,AA,131,441,1180,1811,4696.6795380118465,5.834
21,6,US,224,870,496,1963,4419.245088580977,5.489
9,4,EV,441,260,1231,1520,4219.131928503233,5.241
8,5,B6,983,260,-15,1346,4594.370935048134,5.707
14,3,WN,123,260,1451,1699,2526.1262056156265,3.138
29,7,F9,224,131,585,1482,4630.737572725662,5.752
30,6,HA,983,260,761,332,4594.370935048134,5.707
20,6,MQ,260,224,394,1356,4157.966794274488,5.165
30,7,DL,224,260,-12,1279,4157.966794274488,5.165
26,4,UA,123,870,490,754,6437.442794880623,7.996
3,5,9E,983,224,1444,1291,1082.1866549158137,1.344
10,5,EV,441,870,1618,1092,4428.681668330508,5.501
10,7,VX,441,131,663,1002,4696.6795380118465,5.834
23,7,B6,441,224,1104,717,67.05893133409441,0.083
1,2,9E,983,870,206,186,5474.713231697095,6.8
6,3,US,983,870,1041,317,5474.713231697095,6.8
1,6,9E,224,131,705,-68,4630.737572725662,5.752
25,3,HA,983,441,1031,150,1091.4571064792333,1.355
19,3,WN,441,123,1759,1069,5653.025427904596,7.022
30,3,B6,131,123,261,1140,1124.6721495890558,1.397
12,7,HA,983,870,808,1251,5474.713231697095,6.8
12,6,YV,441,123,1004,1652,5653.025427904596,7.022
27,4,DL,123,870,681,281,6437.442794880623,7.996
14,7,UA,224,983,710,-87,1082.1866549158137,1.344
26,2,FL,870,441,1386,1274,4428.681668330508,5.501
11,4,FL,224,123,854,305,5586.062551802552,6.939
18,5,YV,983,131,1281,1395,4419.77162393208,5.49
19,4,9E,260,983,382,673,4594.370935048134,5.707
23,2,YV,131,260,1274,1477,2489.150149056575,3.092
20,5,DL,131,441,1184,1507,4696.6795380118465,5.834
2,2,HA,131,224,1304,447,4630.737572725662,5.752
15,4,OO,260,131,1247,1460,2489.150149056575,3.092
7,6,B6,870,260,1414,1000,3914.2906942548548,4.862
4,7,9E,123,870,1803,1461,6437.442794880623,7.996
3,5,DL,131,983,1808,1529,4419.77162393208,5.49
4,3,F9,441,983,4,769,1091.4571064792333,1.355
17,2,VX,983,123,1577,17,5488.0444674895525,6.817
31,5,9E,870,260,1170,1604,3914.2906942548548,4.862
4,7,MQ,983,123,1402,586,5488.0444674895525,6.817
22,1,DL,441,870,1457,515,4428.681668330508,5.501
5,5,AA,123,131,522,1067,1124.6721495890558,1.397
15,4,FL,983,123,1094,1553,5488.0444674895525,6.817
19,7,B6,983,260,1321,1299,4594.370935048134,5.707
28,4,OO,123,441,1004,907,5653.025427904596,7.022
5,1,OO,983,123,154,595,5488.0444674895525,6.817
30,2,9E,123,870,732,592,6437.442794880623,7.996
28,5,WN,224,983,699,985,1082.1866549158137,1.344
25,2,B6,123,983,759,1625,5488.0444674895525,6.817
10,1,YV,870,441,366,939,4428.681668330508,5.501
12,6,DL,983,131,1805,172,4419.77162393208,5.49
9,3,VX,224,131,1051,1378,4630.737572725662,5.752
3,4,FL,131,870,1043,1960,6269.168970616498,7.787
26,7,HA,983,224,850,69,1082.1866549158137,1.344
28,7,9E,441,260,1068,177,4219.131928503233,5.241
17,6,US,260,441,361,480,4219.131928503233,5.241
21,5,VX,224,441,1763,798,67.05893133409441,0.083
20,4,DL,131,870,8,1611,6269.168970616498,7.787
21,4,AA,441,123,1089,47,5653.025427904596,7.022
6,6,VX,224,260,703,320,4157.966794274488,5.165
25,3,B6,224,441,1817,1693,67.05893133409441,0.083
17,2,WN,870,131,1842,392,6269.168970616498,7.787
1,5,UA,224,131,129,1234,4630.737572725662,5.752
9,1,B6,983,224,504,1968,1082.1866549158137,1.344
7,1,UA,224,870,1099,511,4419.245088580977,5.489
12,5,YV,123,224,109,1560,5586.062551802552,6.939
26,1,FL,983,870,964,992,5474.713231697095,6.8
5,1,B6,441,983,1108,379,1091.4571064792333,1.355
10,5,AA,131,983,1398,-54,4419.77162393208,5.49
20,5,US,123,441,279,1667,5653.025427904596,7.022
1,3,F9,131,983,901,1261,4419.77162393208,5.49
1,4,MQ,983,123,1729,513,5488.0444674895525,6.817
27,5,F9,123,131,644,1357,1124.6721495890558,1.397
13,3,9E,870,983,936,61,5474.713231697095,6.8
28,6,9E,870,224,1111,1517,4419.245088580977,5.489
6,2,AS,131,123,2,1901,1124.6721495890558,1.397
14,6,YV,123,224,452,1658,5586.062551802552,6.939
17,7,DL,123,260,862,377,2526.1262056156265,3.138
20,1,OO,983,260,-48,1784,4594.370935048134,5.707
5,3,EV,441,131,1112,1099,4696.6795380118465,5.834
3,1,VX,983,123,972,1593,5488.0444674895525,6.817
28,5,9E,983,441,1820,69,1091.4571064792333,1.355
23,3,VX,131,870,1220,963,6269.168970616498,7.787
2,1,DL,983,131,1975,-4,4419.77162393208,5.49
12,1,EV,870,224,1253,795,4419.245088580977,5.489
10,2,EV,983,131,1150,1932,4419.77162393208,5.49
27,5,DL,131,224,-88,12,4630.737572725662,5.752
15,1,F9,870,123,2,625,6437.442794880623,7.996
17,1,B6,441,260,816,896,4219.131928503233,5.241
16,5,DL,260,224,368,257,4157.966794274488,5.165
28,3,HA,131,123,1797,1900,1124.6721495890558,1.397
26,3,WN,260,224,1936,189,4157.966794274488,5.165
20,7,US,131,983,1282,1567,4419.77162393208,5.49
3,6,DL,131,224,1587,113,4630.737572725662,5.752
10,7,DL,131,260,713,1926,2489.150149056575,3.092
22,3,VX,983,224,1444,524,1082.1866549158137,1.344
11,3,VX,224,441,1725,1359,67.05893133409441,0.083
25,5,HA,260,224,1706,1939,4157.966794274488,5.165
24,5,US,131,224,1839,1077,4630.737572725662,5.752
15,5,HA,123,983,1775,1479,5488.0444674895525,6.817
26,2,UA,260,123,1405,476,2526.1262056156265,3.138
28,5,DL,131,441,64,420,4696.6795380118465,5.834
26,4,EV,260,983,1085,209,4594.370935048134,5.707
27,3,DL,224,260,943,1980,4157.966794274488,5.165
12,6,B6,983,131,368,-88,4419.77162393208,5.49
19,4,OO,983,260,447,1858,4594.370935048134,5.707
3,7,UA,131,983,1492,1793,4419.77162393208,5.49
25,5,VX,260,441,781,613,4219.131928503233,5.241
13,2,HA,441,123,458,1622,5653.025427904596,7.022
28,4,FL,983,441,934,949,1091.4571064792333,1.355
7,5,AA,983,441,1710,1723,1091.4571064792333,1.355
9,2,EV,260,983,1104,1262,4594.370935048134,5.707
10,6,YV,260,123,960,1808,2526.1262056156265,3.138
10,3,B6,441,870,1315,120,4428.681668330508,5.501
20,6,US,441,870,1227,702,4428.681668330508,5.501
31,4,F9,224,870,1331,607,4419.245088580977,5.489
16,6,EV,260,131,1656,1085,2489.150149056575,3.092
6,6,9E,983,260,1879,1606,4594.370935048134,5.707
16,5,AS,224,983,1471,161,1082.1866549158137,1.344
17,3,US,123,224,261,674,5586.062551802552,6.939
31,6,F9,260,123,15,861,2526.1262056156265,3.138
24,7,OO,123,224,449,7,5586.062551802552,6.939
14,7,FL,131,983,1323,20,4419.77162393208,5.49
16,3,F9,260,983,371,969,4594.370935048134,5.707
9,7,F9,131,870,157,93,6269.168970616498,7.787
26,4,9E,870,441,1498,1814,4428.681668330508,5.501
15,7,VX,870,224,43,1819,4419.245088580977,5.489
14,6,AS,870,123,447,153,6437.442794880623,7.996
5,6,FL,441,224,1312,1410,67.05893133409441,0.083
8,5,9E,224,441,407,1441,67.05893133409441,0.083
19,4,AS,441,983,1866,950,1091.4571064792333,1.355
18,1,OO,123,260,1574,368,2526.1262056156265,3.138
23,6,EV,224,123,-83,856,5586.062551802552,6.939
22,1,9E,983,870,937,584,5474.713231697095,6.8
4,1,WN,224,870,1783,1888,4419.245088580977,5.489
15,7,YV,260,983,754,188,4594.370935048134,5.707
7,3,B6,224,441,323,1872,67.05893133409441,0.083
5,7,YV,260,123,450,922,2526.1262056156265,3.138
12,5,OO,983,441,893,533,1091.4571064792333,1.355
17,7,VX,260,441,1881,164,4219.131928503233,5.241
16,3,AA,870,441,653,997,4428.681668330508,5.501
20,5,B6,131,224,479,52,4630.737572725662,5.752
22,1,US,260,870,1290,666,3914.2906942548548,4.862
15,6,YV,131,224,1353,641,4630.737572725662,5.752
30,2,UA,441,224,1447,1363,67.05893133409441,0.083
24,3,B6,983,123,481,1929,5488.0444674895525,6.817
25,6,9E,441,983,287,-92,1091.4571064792333,1.355
12,5,UA,870,260,837,1024,3914.2906942548548,4.862
31,3,AA,870,224,1097,362,4419.245088580977,5.489
3,1,VX,131,123,1965,-95,1124.6721495890558,1.397
4,2,US,224,131,1348,996,4630.737572725662,5.752
2,3,MQ,224,983,1130,1106,1082.1866549158137,1.344
22,2,DL,224,870,1016,1923,4419.245088580977,5.489
28,7,AS,123,441,34,1980,5653.025427904596,7.022
28,5,AS,123,983,1767,1394,5488.0444674895525,6.817
8,7,MQ,224,983,120,1443,1082.1866549158137,1.344
13,1,9E,870,260,1288,518,3914.2906942548548,4.862
14,6,F9,260,224,794,561,4157.966794274488,5.165
2,7,UA,260,224,-53,648,4157.966794274488,5.165
2,2,9E,983,131,1653,697,4419.77162393208,5.49
8,4,AS,123,983,-28,1630,5488.0444674895525,6.817
4,5,VX,870,131,1035,1649,6269.168970616498,7.787
22,4,WN,260,983,1180,716,4594.370935048134,5.707
30,2,UA,983,224,1875,308,1082.1866549158137,1.344
4,6,F9,260,224,556,1887,4157.966794274488,5.165
31,1,F9,123,260,822,1289,2526.1262056156265,3.138
16,6,HA,870,224,850,664,4419.245088580977,5.489
2,1,FL,983,441,545,1846,1091.4571064792333,1.355
30,5,WN,441,123,1831,-46,5653.025427904596,7.022
1,3,HA,224,123,1924,382,5586.062551802552,6.939
2,5,F9,260,131,-16,1186,2489.150149056575,3.092
22,2,YV,260,224,1920,1275,4157.966794274488,5.165
5,5,9E,224,123,1730,935,5586.062551802552,6.939
3,3,F9,224,260,229,1557,4157.966794274488,5.165
22,3,AS,870,983,1285,-54,5474.713231697095,6.8
22,3,FL,441,870,209,1854,4428.681668330508,5.501
17,6,MQ,131,870,12,103,6269.168970616498,7.787
12,2,US,983,870,1932,1406,5474.713231697095,6.8
7,4,AS,441,131,450,1526,4696.6795380118465,5.834
29,7,EV,260,870,-67,1673,3914.2906942548548,4.862
1,1,OO,441,224,572,296,67.05893133409441,0.083
25,4,UA,131,224,911,1274,4630.737572725662,5.752
18,2,B6,260,224,342,15,4157.966794274488,5.165
14,7,AS,131,260,457,1016,2489.150149056575,3.092
6,1,9E,441,224,1804,1095,67.05893133409441,0.083
24,3,9E,131,224,1153,375,4630.737572725662,5.752
16,6,UA,123,131,1821,1896,1124.6721495890558,1.397
23,4,OO,441,260,1521,-15,4219.131928503233,5.241
29,1,HA,131,870,1402,999,6269.168970616498,7.787
15,4,F9,441,224,764,241,67.05893133409441,0.083
16,1,OO,870,441,1730,432,4428.681668330508,5.501
22,1,WN,260,224,1662,1103,4157.966794274488,5.165
31,2,AA,123,870,921,359,6437.442794880623,7.996
4,3,YV,983,131,701,331,4419.77162393208,5.49
1,3,VX,983,224,368,1481,1082.1866549158137,1.344
1,3,DL,123,983,911,1260,5488.0444674895525,6.817
27,7,HA,123,131,1990,1541,1124.6721495890558,1.397
22,7,DL,123,983,-23,343,5488.0444674895525,6.817
5,2,F9,131,260,894,494,2489.150149056575,3.092
21,6,DL,260,131,-55,1556,2489.150149056575,3.092
13,3,FL,983,260,1020,1204,4594.370935048134,5.707
3,5,YV,260,131,555,866,2489.150149056575,3.092
4,7,F9,131,870,1090,582,6269.168970616498,7.787
21,6,FL,441,224,1691,314,67.05893133409441,0.083
8,2,VX,870,260,1583,78,3914.2906942548548,4.862
17,7,9E,983,224,942,1197,1082.1866549158137,1.344
20,6,DL,224,983,1223,1097,1082.1866549158137,1.344
8,2,HA,441,123,1741,274,5653.025427904596,7.022
12,7,YV,983,224,1288,842,1082.1866549158137,1.344
10,6,US,131,441,1395,417,4696.6795380118465,5.834
4,6,US,131,441,323,1204,4696.6795380118465,5.834
26,2,VX,983,870,1399,680,5474.713231697095,6.8
8,2,VX,123,131,1451,1290,1124.6721495890558,1.397
1,2,US,224,441,1017,1562,67.05893133409441,0.083
17,1,UA,123,224,1151,860,5586.062551802552,6.939
4,7,HA,131,441,451,542,4696.6795380118465,5.834
11,4,DL,983,441,100,317,1091.4571064792333,1.355
10,6,US,123,260,1154,1883,2526.1262056156265,3.138
14,3,MQ,131,224,1790,966,4630.737572725662,5.752
22,4,F9,131,224,786,498,4630.737572725662,5.752
22,5,WN,260,131,298,1961,2489.150149056575,3.092
17,7,VX,131,123,708,1340,1124.6721495890558,1.397
25,1,F9,260,131,979,1695,2489.150149056575,3.092
24,2,B6,123,983,495,952,5488.0444674895525,6.817
5,6,EV,260,123,1069,127,2526.1262056156265,3.138
4,6,AS,131,260,525,279,2489.150149056575,3.092
28,4,B6,983,123,-6,224,5488.0444674895525,6.817
26,7,US,131,123,1064,122,1124.6721495890558,1.397
25,3,AA,224,260,1599,929,4157.966794274488,5.165
10,7,WN,224,123,697,753,5586.062551802552,6.939
1,6,AA,441,224,664,1679,67.05893133409441,0.083
19,4,AA,131,224,22,1787,4630.737572725662,5.752
19,3,HA,224,983,366,-63,1082.1866549158137,1.344
29,7,WN,123,224,256,249,5586.062551802552,6.939
12,1,VX,260,441,1170,1719,4219.131928503233,5.241
13,6,VX,260,983,286,695,4594.370935048134,5.707
3,1,AA,131,870,1867,1520,6269.168970616498,7.787
25,7,9E,260,441,1760,827,4219.131928503233,5.241
21,2,WN,983,123,315,966,5488.0444674895525,6.817
4,3,US,123,870,1012,1680,6437.442794880623,7.996
27,1,B6,260,123,180,1968,2526.1262056156265,3.138
27,3,DL,983,870,737,431,5474.713231697095,6.8
25,4,OO,260,123,634,1563,2526.1262056156265,3.138
3,3,WN,260,441,997,836,4219.131928503233,5.241
4,6,AS,441,224,1714,1556,67.05893133409441,0.083
9,7,VX,131,441,828,840,4696.6795380118465,5.834
29,4,HA,983,131,15,194,4419.77162393208,5.49
10,3,US,131,260,-93,560,2489.150149056575,3.092
18,3,MQ,983,224,360,522,1082.1866549158137,1.344
12,3,MQ,260,131,394,829,2489.150149056575,3.092
2,2,UA,260,441,633,1172,4219.131928503233,5.241
21,7,HA,870,224,-24,-60,4419.245088580977,5.489
15,2,FL,260,870,1228,592,3914.2906942548548,4.862
26,7,9E,260,983,646,744,4594.370935048134,5.707
25,1,EV,224,441,750,667,67.05893133409441,0.083
7,3,F9,870,260,394,1699,3914.2906942548548,4.862
